"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25"
26,4,8,1,3,3,2,5,6,3,7,10,3,6,8,9,5,5,1,3,7,4,5,1,6
27,7,10,6,6,3,2,10,3,10,5,9,5,4,7,7,1,9,3,4,10,10,8,10,10
28,3,8,9,3,8,8,9,3,5,8,5,8,7,4,10,9,2,5,1,6,8,8,2,7
29,3,2,8,6,6,1,8,5,9,2,7,2,2,6,4,5,10,8,1,4,2,9,1,9
30,8,3,1,10,7,10,3,8,9,7,4,6,2,5,10,5,8,5,7,4,6,10,6,7
31,8,3,9,3,1,9,6,2,2,6,2,1,3,4,3,10,3,3,4,10,6,8,10,9
32,9,2,6,8,4,8,1,5,6,8,5,5,1,3,6,8,4,5,9,7,2,8,8,9
33,4,6,5,4,4,7,3,1,8,7,7,10,9,1,6,5,6,6,10,9,7,1,9,1
34,7,5,2,2,2,1,9,8,10,5,7,7,7,3,3,3,1,10,3,1,8,5,4,10
35,2,3,5,8,7,7,9,2,5,7,4,5,7,2,8,1,8,5,9,2,1,10,8,2
36,6,4,3,8,7,10,10,1,8,2,1,2,4,4,3,6,9,2,8,8,3,2,6,10
37,7,9,7,4,4,1,3,7,4,1,9,8,10,6,8,7,8,2,10,10,4,5,5,7
38,3,3,9,10,4,2,7,3,8,10,3,1,2,10,9,10,8,6,7,7,5,10,10,5
39,7,9,8,1,5,9,2,2,10,7,3,5,4,5,10,9,4,7,3,2,1,2,3,6
40,7,10,2,9,1,4,1,7,4,5,5,8,7,3,10,1,7,2,2,9,6,9,6,10
41,5,5,2,2,7,9,9,2,4,9,2,2,4,3,6,2,1,2,4,5,5,8,8,9
42,4,6,2,7,1,10,8,8,9,3,4,7,4,3,10,10,2,10,9,1,10,1,10,1
43,4,9,7,3,3,5,4,7,7,9,1,5,2,9,10,4,9,4,2,8,5,9,3,9
44,4,7,4,3,1,4,9,3,4,5,4,3,7,8,7,2,3,9,9,4,9,8,1,1
45,2,9,1,6,8,3,8,7,4,5,8,1,7,9,3,5,1,5,3,3,10,9,4,9
46,1,10,1,3,10,8,2,6,2,8,1,6,7,9,3,5,7,4,6,10,6,8,6,2
47,3,3,5,3,8,3,10,10,9,7,2,2,8,6,5,8,6,1,5,5,1,7,2,3
48,10,9,10,3,1,8,7,10,1,5,8,6,9,6,4,6,5,5,3,1,10,8,7,3
49,2,2,7,5,9,5,5,3,9,7,8,9,8,9,9,1,6,5,3,8,5,4,2,4
50,6,2,9,4,2,3,10,6,9,3,3,7,7,4,10,3,9,3,1,1,1,1,4,6
51,7,3,5,8,1,7,9,7,10,1,8,9,10,2,10,7,8,2,8,8,10,5,9,5
52,4,3,8,3,7,2,1,2,6,6,7,8,7,4,1,7,4,2,4,3,10,2,3,3
53,1,1,10,4,6,8,9,1,5,4,5,5,3,9,8,7,10,6,5,4,9,9,2,5
54,3,9,2,4,9,3,6,8,8,1,4,7,4,10,3,5,9,9,7,9,4,3,10,3
55,8,5,8,9,8,2,8,5,10,2,5,2,10,3,4,2,5,9,1,1,6,5,4,1
56,10,7,1,9,5,10,5,8,2,3,8,9,5,2,6,9,6,4,2,4,8,8,3,4
57,10,2,4,2,7,3,1,4,3,5,1,5,6,9,1,7,9,4,10,5,3,6,1,7
58,1,4,10,2,2,7,10,8,9,1,9,1,6,3,2,6,3,10,1,3,3,4,9,4
59,8,4,4,9,3,6,6,5,9,1,4,3,1,3,6,4,1,3,1,6,7,4,5,6
60,10,7,4,1,10,4,7,8,5,3,6,9,10,9,1,5,4,4,5,10,7,8,1,10
61,8,1,7,4,4,5,6,4,8,9,7,6,1,7,6,2,4,2,4,9,10,10,4,8
62,1,3,4,9,5,2,1,8,1,5,3,10,5,3,3,1,2,6,1,8,2,4,5,3
63,4,5,6,2,8,3,6,9,2,5,4,4,8,10,3,1,3,10,7,7,9,5,4,10
64,10,3,9,6,7,9,5,5,2,8,1,2,4,8,8,8,4,2,8,5,3,1,3,6
65,4,5,1,9,7,6,10,8,2,8,4,8,8,10,7,9,10,8,1,6,8,2,1,10
66,3,10,4,6,1,6,5,2,3,5,7,3,3,1,8,1,7,2,3,5,7,8,8,8
67,10,4,4,8,2,8,2,5,6,9,4,9,3,4,8,1,1,9,1,2,3,10,4,1
68,9,2,7,10,3,3,9,6,2,10,10,10,8,9,7,7,3,8,6,7,4,3,8,4
69,7,3,3,3,5,4,10,4,3,3,10,6,4,6,3,9,2,5,3,10,9,1,6,3
70,3,9,3,10,6,10,1,10,8,8,1,7,10,4,8,7,9,2,8,3,8,5,5,5
71,4,3,5,6,2,2,3,8,3,3,3,9,3,1,7,8,4,8,6,3,10,2,10,10
72,8,4,3,5,3,7,9,7,4,8,5,5,8,7,6,2,10,5,5,1,1,4,7,9
73,9,4,9,7,10,4,1,2,6,9,2,6,1,8,4,5,4,1,1,10,8,7,10,10
74,7,9,10,8,8,6,8,6,1,3,4,2,9,10,4,5,8,2,1,10,1,6,1,10
75,4,2,3,5,4,9,6,1,2,6,1,6,7,4,2,9,8,8,6,3,4,3,10,5
76,9,4,1,3,6,9,3,9,9,6,2,6,3,5,7,6,1,8,1,8,3,6,8,1
77,6,10,1,9,4,2,10,8,1,10,4,2,9,5,10,6,6,4,4,2,2,9,3,3
78,6,3,5,9,5,10,2,5,5,5,8,5,2,1,5,3,9,3,10,8,3,6,5,1
79,2,4,2,9,2,7,8,4,1,8,3,1,4,5,2,8,8,2,9,2,6,5,8,1
80,10,3,6,7,3,9,3,2,8,1,3,7,3,3,10,7,1,8,2,9,7,5,5,9
81,2,7,7,6,5,5,2,4,9,6,7,8,3,1,9,1,6,1,6,5,6,4,6,7
82,4,2,7,10,9,9,5,4,6,5,3,3,6,3,4,1,1,4,3,3,4,9,3,8
83,7,1,8,4,2,4,9,9,8,2,4,7,10,6,8,3,1,2,5,4,1,10,4,4
84,4,2,10,1,10,9,4,1,4,4,2,10,4,2,1,1,9,4,3,10,1,2,7,4
85,3,2,6,8,2,7,3,2,4,5,4,9,4,10,7,8,4,2,3,7,2,1,6,9
86,7,4,8,9,1,6,10,4,5,10,10,6,5,9,10,1,4,1,5,8,2,4,1,9
87,4,7,4,3,6,4,5,4,8,10,6,3,6,4,6,10,6,2,1,5,9,5,8,7
88,4,3,3,4,7,9,5,1,4,7,4,7,5,8,9,3,10,3,4,3,10,7,7,7
89,7,3,10,9,6,10,5,8,8,3,2,5,5,9,9,3,7,4,1,3,6,4,2,4
90,2,2,6,6,2,6,6,8,5,6,8,3,1,7,2,5,6,3,8,3,10,4,3,4
91,3,5,1,5,4,6,3,9,9,5,1,7,10,5,8,3,3,6,8,8,1,3,4,10
92,7,10,9,3,8,4,5,3,6,1,3,4,5,8,3,8,1,1,8,6,9,2,9,1
93,10,6,7,1,9,8,1,8,6,6,10,7,6,9,9,3,7,7,7,5,9,4,3,10
94,9,4,6,4,9,3,1,9,7,4,4,6,9,9,4,9,2,2,7,6,10,7,1,7
95,9,9,10,6,6,4,10,1,5,5,1,7,3,3,4,5,10,8,1,8,2,5,3,3
96,4,2,1,2,7,4,4,7,5,4,2,2,5,7,4,8,8,6,6,4,6,7,9,3
97,1,1,7,5,5,10,7,3,7,8,3,3,1,6,3,6,1,9,5,1,2,2,5,3
98,1,9,6,1,4,7,2,1,1,3,6,10,3,9,4,7,4,4,7,3,9,6,9,3
99,7,7,9,6,7,3,4,9,9,2,9,1,6,6,4,9,10,9,6,4,3,3,8,3
100,5,7,1,7,4,1,7,1,9,1,10,10,5,6,10,7,2,8,9,8,7,5,5,9
101,3,1,4,2,7,10,4,2,3,6,6,10,4,9,4,1,4,3,3,10,7,1,7,4
102,5,7,8,10,6,9,3,5,1,2,10,6,7,2,4,3,10,10,10,10,6,5,5,8
103,9,3,8,3,5,9,4,3,6,10,5,3,9,6,6,5,9,7,6,7,8,4,4,6
104,6,6,9,10,5,8,3,8,7,4,4,9,2,9,8,7,7,2,6,7,6,6,1,1
105,4,10,10,6,7,4,5,3,6,7,3,5,4,6,3,6,10,1,6,2,9,3,7,10
106,10,10,4,2,2,10,3,3,2,6,1,4,10,4,2,10,4,3,6,10,7,1,10,2
107,2,8,9,1,7,4,5,2,3,5,2,3,2,8,6,3,6,4,10,3,10,3,10,8
108,3,5,3,3,1,6,7,8,2,5,3,3,9,3,3,10,2,4,2,7,9,3,8,1
109,4,3,7,6,7,8,7,3,5,7,4,7,2,1,8,3,2,2,10,6,5,5,4,9
110,5,4,8,4,4,3,7,7,10,8,4,4,4,1,5,7,1,9,3,9,10,3,8,7
111,1,10,8,8,7,7,9,2,2,1,10,8,3,1,6,7,7,8,7,5,9,2,4,5
112,6,7,4,4,8,2,3,4,2,5,9,6,10,4,10,6,4,7,8,9,6,9,4,4
113,7,7,5,3,4,5,2,7,10,4,5,10,8,7,9,1,10,5,4,3,2,1,10,10
114,6,8,5,6,2,2,4,5,3,3,3,4,3,5,6,2,9,4,10,6,4,9,2,6
115,1,2,1,4,8,10,1,6,9,8,2,9,9,8,10,8,1,6,10,9,3,5,9,2
116,5,9,5,7,2,8,8,3,6,4,9,7,3,10,7,6,7,10,4,10,4,3,1,9
117,2,2,7,10,3,4,6,4,7,7,3,2,10,10,2,5,7,1,7,10,9,10,5,9
118,10,9,3,10,2,10,7,2,10,9,5,5,8,4,3,6,7,2,5,7,7,10,5,10
119,9,3,4,1,10,9,6,8,10,8,7,8,3,7,8,8,9,4,10,5,8,2,6,8
120,3,2,4,9,1,9,6,10,9,2,3,6,5,6,10,10,3,5,4,5,2,9,2,10
121,9,4,6,6,5,2,1,5,1,10,2,8,5,1,5,6,2,7,8,8,8,6,2,7
122,4,8,10,2,7,6,5,10,5,5,7,4,8,5,9,8,8,4,7,7,5,7,1,9
123,10,6,8,9,5,4,5,8,6,5,9,10,8,4,1,2,2,2,8,10,4,4,1,10
124,9,4,7,10,6,6,9,8,9,10,7,5,5,2,8,4,6,7,6,8,2,2,7,5
125,2,7,2,7,3,6,8,7,10,2,3,9,5,4,10,2,10,4,4,2,1,10,5,5
126,10,3,10,7,4,9,3,6,2,9,9,1,10,7,7,10,10,3,4,1,10,2,9,4
127,10,9,7,9,3,7,5,1,8,5,7,5,6,7,10,7,4,3,10,7,1,9,4,6
128,4,1,6,8,7,6,8,1,7,1,2,8,5,2,5,5,2,2,10,5,8,6,7,3
129,6,7,6,8,3,1,8,9,7,9,2,1,8,8,10,10,8,7,1,6,7,6,10,1
130,3,6,9,2,5,4,10,5,6,1,3,8,3,2,6,8,5,4,9,5,4,8,6,5
131,4,9,3,8,4,8,6,9,5,4,10,2,2,6,1,5,9,1,6,3,9,1,6,2
132,8,5,8,4,10,5,9,7,1,6,5,5,10,9,10,1,9,1,7,3,8,1,5,3
133,2,10,2,1,8,3,1,10,1,1,6,2,1,4,8,5,7,7,8,10,9,5,2,8
134,7,8,4,1,10,6,1,10,5,10,3,4,8,6,4,8,4,3,2,8,7,10,9,4
135,6,9,1,7,7,4,3,9,2,6,2,1,8,2,7,8,4,1,7,3,3,8,3,1
136,2,1,8,10,8,1,5,9,9,9,2,10,4,6,5,9,1,6,3,10,2,5,1,5
137,8,4,8,9,3,1,6,5,2,6,8,4,2,7,2,5,10,10,6,5,8,6,3,10
138,5,5,9,6,8,9,2,2,9,8,9,4,2,6,7,8,4,5,2,3,1,7,1,7
139,10,3,1,7,6,3,4,5,10,7,2,9,2,1,1,3,9,8,3,2,5,3,7,7
140,4,9,9,5,5,10,3,9,6,6,3,6,8,10,4,9,7,6,2,5,9,9,7,1
141,8,6,4,2,8,8,4,3,5,4,4,3,5,9,5,7,3,5,2,5,9,6,4,4
142,2,2,1,2,6,6,2,2,4,6,7,3,6,8,7,2,5,7,10,10,2,4,9,7
143,7,4,2,9,3,1,4,7,10,1,2,4,7,7,7,3,7,2,9,7,5,8,9,9
144,5,3,9,3,1,9,1,10,9,5,3,6,6,6,8,2,1,1,1,10,5,7,2,2
145,3,2,3,5,2,2,7,7,3,8,7,9,6,8,6,8,3,4,1,4,6,10,6,4
146,10,6,3,5,7,5,5,9,5,2,10,4,4,9,8,5,3,9,1,10,1,5,1,2
147,6,6,9,3,10,5,6,6,3,10,1,9,10,9,8,4,9,3,9,3,9,4,2,5
148,6,4,2,1,4,9,8,8,8,5,2,3,3,4,9,8,1,10,5,10,8,5,2,1
149,4,4,8,6,6,10,1,7,8,4,10,5,8,2,1,10,5,3,2,4,6,2,3,10
150,6,5,4,5,5,5,6,8,10,1,1,10,8,4,3,7,2,5,8,5,8,6,2,3
151,10,2,2,3,7,10,8,7,8,5,4,5,3,10,3,4,10,8,3,10,9,8,7,7
152,7,9,1,10,10,7,5,3,9,5,5,4,5,8,1,2,5,3,6,4,7,10,4,10
153,5,2,5,10,7,5,5,9,10,7,1,7,9,1,9,5,7,7,10,9,3,5,9,7
154,10,3,10,10,9,9,9,6,1,10,10,4,7,7,4,7,7,4,9,7,8,1,1,5
155,4,8,10,10,4,3,9,3,10,6,10,7,3,7,9,2,7,4,4,5,2,10,8,4
156,4,7,5,1,3,7,9,4,9,2,4,5,10,9,3,3,5,1,4,3,3,6,10,6
157,6,10,4,7,2,4,9,4,9,1,2,9,1,8,3,8,8,3,9,5,9,6,7,1
158,9,4,9,9,6,8,1,5,3,8,10,7,9,9,4,8,2,4,10,1,10,2,7,1
159,6,3,4,9,10,3,6,5,7,5,9,10,7,5,1,1,3,3,3,7,6,8,3,5
160,3,3,10,4,5,4,6,8,10,3,6,10,1,4,6,10,9,2,9,8,1,2,10,4
161,4,3,7,9,3,1,9,2,8,10,1,1,2,7,10,3,10,7,7,5,8,10,2,3
162,9,9,5,1,5,8,7,6,3,3,8,10,8,8,7,8,4,3,5,5,3,8,3,2
163,2,9,1,7,4,9,8,3,8,6,9,8,10,3,2,5,9,2,4,9,10,6,2,9
164,3,5,9,10,5,2,1,2,5,1,1,4,4,3,5,2,5,9,2,10,5,3,6,3
165,10,10,10,9,6,1,2,7,7,3,4,8,5,2,6,6,9,5,5,3,6,5,10,1
166,7,4,10,2,9,5,8,6,1,3,2,10,6,9,6,4,4,4,4,6,5,2,6,1
167,8,6,6,3,2,8,7,9,8,3,8,8,3,2,9,3,8,6,1,4,7,10,2,10
168,8,10,7,8,8,4,1,7,2,6,2,6,5,8,9,4,8,8,6,1,10,4,1,5
169,3,4,4,7,6,6,6,8,2,7,7,1,9,3,2,3,9,5,9,5,5,7,1,2
170,3,8,10,5,5,8,1,4,4,10,7,9,3,5,1,6,8,7,10,10,6,6,9,2
171,3,7,8,4,8,2,5,1,6,5,10,4,8,10,4,4,2,1,1,2,2,1,5,8
172,6,9,5,10,9,2,10,10,8,4,9,4,10,2,5,4,8,5,4,6,3,5,7,4
173,6,8,9,8,8,9,7,4,5,5,1,4,8,1,2,4,6,2,2,4,7,2,9,4
174,5,1,1,9,7,5,9,1,3,3,1,5,6,8,9,3,6,2,8,2,2,9,7,4
175,9,8,2,3,8,5,6,3,4,7,7,9,7,2,4,10,7,6,9,6,8,2,1,3
176,5,2,1,10,7,6,2,1,4,3,4,6,10,5,9,7,5,2,6,1,3,5,5,4
177,8,10,5,4,5,3,3,4,8,1,5,2,3,3,9,10,10,4,6,8,7,9,9,4
178,6,10,9,3,2,1,5,4,7,4,2,4,7,5,2,1,7,1,1,6,8,3,3,2
179,5,9,3,2,4,2,8,8,1,5,4,9,3,4,3,6,4,9,10,7,9,6,1,7
180,9,4,4,7,3,8,8,10,7,3,1,2,1,7,10,9,10,6,2,3,3,2,2,6
181,1,9,10,1,8,10,9,6,1,6,6,8,1,8,10,5,1,10,4,3,9,5,2,5
182,6,7,6,10,1,10,1,3,6,7,6,4,1,6,3,3,10,8,3,2,8,10,10,7
183,1,5,4,5,4,9,4,6,1,4,8,6,2,4,8,5,7,8,2,8,4,10,3,1
184,4,6,6,1,1,3,1,3,2,6,6,4,8,3,5,7,5,10,5,1,7,10,4,4
185,1,1,10,7,4,1,5,4,10,8,9,4,4,7,9,1,10,9,6,7,3,9,9,1
186,10,6,8,6,4,6,9,10,4,1,2,1,6,3,1,10,6,1,3,2,5,1,3,1
187,7,1,7,6,1,1,4,2,6,6,7,1,6,1,2,7,1,10,5,6,3,2,6,9
188,1,4,10,1,3,2,6,8,9,1,9,4,5,7,7,2,5,8,1,10,2,2,3,3
189,2,4,10,2,2,1,2,2,3,7,2,5,10,1,9,3,10,5,3,2,1,4,1,3
190,2,1,1,3,5,6,3,3,8,2,8,7,7,3,1,8,8,7,9,7,2,6,2,3
191,2,7,7,1,3,3,1,2,1,7,1,9,9,1,8,2,5,10,1,8,10,4,1,8
192,10,8,7,8,2,8,6,5,5,6,3,5,5,9,5,1,4,3,8,4,7,6,2,3
193,1,9,10,9,4,8,7,4,5,10,1,5,6,9,6,5,10,4,2,7,2,3,4,10
194,6,5,5,2,8,7,3,9,10,1,6,7,5,7,10,6,1,9,2,8,1,3,6,2
195,4,5,4,4,9,6,1,1,6,6,1,9,8,7,8,9,10,6,8,4,5,1,6,6
196,1,6,8,9,1,10,3,1,4,6,1,4,9,2,8,6,9,6,2,3,3,9,7,10
197,8,10,1,1,1,6,7,4,4,8,9,5,7,9,5,8,4,2,6,5,5,8,5,7
198,3,9,4,4,4,7,5,10,8,6,9,9,3,3,9,1,10,6,2,7,9,4,10,5
199,5,5,1,6,3,4,1,9,1,8,5,9,3,2,10,9,8,8,5,6,4,10,5,4
200,2,7,4,2,2,4,4,6,2,7,1,7,1,3,2,6,9,2,5,3,5,3,6,9
201,10,1,5,3,2,4,4,2,5,4,3,7,5,7,6,1,3,8,5,1,8,10,2,8
202,6,4,1,2,1,9,10,3,4,2,3,6,5,1,4,5,3,1,4,3,1,2,7,1
203,10,9,3,8,8,5,3,5,7,3,8,9,2,7,10,4,8,6,1,5,9,7,6,4
204,1,7,2,1,4,10,8,8,1,3,7,9,4,9,1,8,2,7,9,6,2,9,10,3
205,9,10,10,7,8,8,6,7,3,6,8,3,5,2,7,7,9,7,10,6,6,5,7,5
206,7,6,4,5,8,6,1,4,9,10,1,10,10,9,6,8,10,5,3,6,10,7,10,4
207,10,5,10,8,10,3,3,10,4,5,10,6,1,1,4,6,5,3,10,4,2,1,4,6
208,7,4,3,9,1,4,7,7,6,6,2,1,4,6,2,3,2,4,3,10,1,3,5,9
209,4,5,5,1,10,8,2,6,2,7,1,4,7,7,8,5,8,2,3,7,1,9,6,7
210,6,6,9,7,9,4,10,3,8,8,3,4,8,6,7,9,1,10,9,1,8,2,2,7
211,8,2,9,2,6,1,5,8,4,6,9,7,6,6,7,10,8,5,6,9,10,9,5,9
212,3,7,2,10,2,10,8,1,1,3,3,8,6,10,10,6,2,2,7,6,9,5,8,10
213,2,6,8,4,4,6,3,7,4,4,8,10,10,6,7,6,8,4,6,5,6,8,4,5
214,3,10,5,10,5,5,8,9,10,3,7,4,6,5,8,1,8,1,4,2,6,10,2,7
215,2,2,5,7,1,4,8,4,4,4,10,5,6,7,2,7,10,4,4,8,10,5,8,5
216,2,2,4,9,5,6,6,3,2,5,8,3,7,1,2,4,6,10,5,5,4,8,2,10
217,2,5,6,2,5,10,10,2,7,10,10,5,5,3,4,10,10,6,5,5,6,4,4,4
218,1,1,7,7,6,6,9,8,5,8,4,10,2,1,8,8,9,8,7,8,8,5,6,8
219,3,3,5,6,10,1,8,9,8,1,2,9,3,2,10,4,6,3,1,9,5,7,8,1
220,4,2,10,10,5,3,7,8,7,1,7,3,1,5,3,7,2,10,2,6,8,7,9,8
221,5,7,5,6,6,2,4,1,1,2,5,8,7,1,6,9,3,9,2,1,1,5,1,4
222,1,5,3,7,9,10,3,9,2,3,5,3,10,10,5,5,1,9,9,9,4,9,4,4
223,3,3,3,2,5,7,9,1,1,8,6,4,5,7,4,10,9,2,6,4,6,2,10,1
224,7,7,3,7,6,3,10,1,10,3,4,8,8,4,3,6,1,4,5,10,6,2,4,10
225,8,7,2,10,7,2,8,10,5,6,3,1,9,7,1,10,5,5,4,5,5,4,4,9
226,7,4,9,5,4,9,6,5,6,5,2,2,9,9,4,4,3,6,5,7,1,5,9,3
227,10,2,8,2,8,5,8,10,3,2,10,1,10,2,5,1,4,3,9,10,2,5,9,7
228,10,8,10,10,6,4,7,4,8,7,10,7,9,8,1,4,7,7,9,2,5,1,6,5
229,6,2,9,8,3,8,1,10,2,6,3,6,9,1,4,1,6,3,10,6,3,5,9,4
230,6,5,1,7,3,3,6,1,6,5,9,2,4,5,2,5,4,9,3,9,10,7,8,6
231,9,2,6,10,8,2,8,9,9,3,9,4,7,3,4,1,1,2,7,8,2,2,8,3
232,6,7,1,8,3,5,3,2,8,2,3,4,4,7,6,6,3,5,1,9,1,10,7,5
233,4,5,4,8,5,2,8,9,7,3,4,8,7,7,7,8,6,8,7,3,8,5,7,6
234,6,2,5,1,3,10,2,8,10,4,5,9,4,3,7,5,2,2,9,9,4,4,7,4
235,4,2,2,4,6,4,1,8,6,6,4,5,10,6,10,7,8,5,4,10,10,6,1,4
236,3,7,9,5,9,4,1,7,4,9,8,3,10,4,8,6,1,5,10,3,2,3,7,10
237,2,3,7,10,10,3,1,6,4,4,10,10,4,8,3,3,2,8,6,8,9,9,1,4
238,10,9,2,4,6,6,4,6,4,7,4,9,10,9,3,8,5,9,9,5,9,5,5,3
239,7,1,2,2,2,6,10,2,7,1,2,6,3,9,1,9,3,1,4,2,6,5,6,6
240,3,8,1,3,3,1,3,5,8,3,5,1,4,9,5,8,7,5,5,1,10,8,9,1
241,8,10,3,4,4,9,1,8,1,8,5,3,8,3,3,1,2,7,1,2,1,5,10,2
242,3,7,5,9,5,7,2,4,4,7,6,3,5,3,3,4,10,5,2,8,1,8,2,2
243,1,8,3,9,4,1,9,3,4,5,9,1,2,9,9,6,2,6,2,5,9,8,1,2
244,6,8,10,1,6,5,6,1,10,7,1,8,4,4,6,4,5,1,9,5,1,7,7,8
245,3,5,6,6,4,2,5,1,7,9,7,9,7,7,1,7,10,8,4,3,10,7,4,3
246,7,5,4,2,10,1,2,9,9,8,1,5,6,10,8,2,3,8,10,9,9,8,1,10
247,1,2,6,7,3,7,2,5,1,3,8,8,4,8,9,8,4,10,6,7,8,3,8,10
248,8,4,7,3,3,4,8,4,7,2,9,2,9,8,1,5,7,2,7,2,3,6,3,2
249,7,10,5,2,8,9,5,5,9,4,4,6,7,6,3,3,9,8,4,7,7,6,7,4
250,10,9,4,7,1,2,2,3,8,5,7,9,10,10,5,5,5,5,9,6,10,4,5,1
251,8,4,10,7,3,8,7,6,6,6,1,4,6,3,4,9,5,10,8,4,6,5,7,10
252,3,9,1,6,1,3,1,1,10,7,8,10,4,10,2,9,9,3,8,8,7,10,7,10
253,4,5,4,2,6,10,7,10,5,10,6,5,7,6,8,10,7,2,6,8,10,3,2,5
254,8,5,7,4,7,8,9,2,5,9,6,8,5,2,6,4,6,6,3,5,8,8,8,10
255,1,1,2,8,3,3,5,5,3,6,4,6,10,6,6,9,8,5,6,6,6,8,4,2
256,5,4,9,8,7,5,4,5,10,9,8,8,9,8,3,5,9,8,1,1,6,7,2,8
257,9,4,9,5,9,3,10,4,10,8,4,7,1,6,6,1,1,9,5,7,9,9,2,1
258,3,1,7,3,9,1,3,7,4,2,7,8,7,5,3,2,9,6,2,8,4,5,10,4
259,8,2,8,7,6,6,9,10,5,8,5,3,2,8,5,5,4,10,1,6,1,6,6,9
260,1,9,7,3,4,3,6,1,1,6,5,7,8,3,7,8,6,10,3,3,1,7,3,2
261,2,2,3,5,3,5,9,2,7,2,7,2,4,3,5,10,3,7,2,3,2,9,10,3
262,2,6,3,2,2,5,4,5,2,8,2,9,7,8,9,6,8,7,8,7,7,6,9,9
263,2,6,9,10,2,9,6,4,5,3,1,8,1,7,9,5,9,9,8,1,5,3,8,1
264,10,3,6,7,9,2,7,3,1,4,8,8,5,10,1,1,10,3,7,8,8,8,5,3
265,1,7,7,2,7,6,1,5,8,7,4,4,3,8,6,8,10,8,9,1,9,3,10,5
266,8,2,1,10,4,4,3,5,9,7,1,7,3,3,1,2,8,7,1,6,3,2,1,1
267,7,5,10,4,7,4,10,1,1,8,9,4,8,7,5,10,5,3,4,6,3,2,2,2
268,1,8,8,9,5,5,7,8,6,3,7,3,9,6,2,3,3,5,8,1,5,8,5,2
269,10,1,7,1,4,10,3,6,1,4,8,10,10,3,9,4,9,4,6,2,1,1,1,9
270,1,9,9,10,3,5,9,9,10,5,1,7,6,2,10,10,7,1,1,5,3,7,2,8
271,8,5,5,8,9,1,8,7,2,6,3,9,1,6,10,4,5,4,9,5,7,7,6,4
272,9,3,4,5,1,5,3,2,8,3,1,7,3,5,5,10,5,1,10,8,3,1,5,4
273,5,7,7,4,10,2,1,7,10,6,3,6,1,9,1,6,2,10,7,10,10,9,1,1
274,2,7,8,5,8,1,4,10,4,4,2,1,3,3,7,6,5,3,6,9,9,2,3,10
275,7,1,8,2,1,10,10,3,4,2,10,2,5,6,5,9,7,5,2,8,2,3,9,2
276,6,5,10,5,4,5,10,10,1,6,8,1,3,9,2,5,3,10,3,6,5,3,1,6
