"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25"
25,9,4,9,9,10,10,6,4,8,10,1,9,10,2,8,7,4,4,8,5,10,1,6,9
26,9,2,6,10,4,10,3,10,9,2,1,2,4,7,4,6,10,2,8,5,2,8,1,7
27,8,1,6,8,8,10,9,3,8,10,5,2,1,9,7,5,4,10,2,5,10,10,2,2
28,6,6,5,3,4,6,8,2,8,8,8,2,6,9,6,2,2,1,8,1,8,9,10,5
29,8,5,7,7,8,10,7,1,7,5,10,6,4,3,10,2,5,7,10,9,2,4,2,6
30,4,6,8,4,4,1,3,7,6,7,3,10,7,8,6,2,10,5,8,1,1,9,1,8
31,4,8,9,9,6,3,9,6,9,8,8,5,7,5,9,7,8,8,7,3,6,8,4,6
32,4,7,9,9,2,2,9,10,10,4,10,2,7,2,2,1,5,6,1,9,8,8,1,1
33,1,1,3,6,2,10,3,8,2,3,5,10,3,7,2,4,10,2,3,5,1,9,6,8
34,9,2,5,7,2,6,2,10,9,5,4,10,2,4,1,9,1,5,7,1,3,3,1,9
35,9,8,7,2,9,7,2,4,10,2,10,4,7,4,3,7,4,9,8,7,1,3,8,2
36,6,1,1,8,10,6,3,5,7,9,3,5,7,8,10,4,2,7,6,3,5,8,6,3
37,8,8,10,3,2,1,7,7,8,4,10,2,4,8,9,1,1,2,2,4,9,7,10,10
38,6,3,5,2,4,4,1,6,6,9,7,10,7,8,7,1,4,10,4,5,10,5,3,4
39,4,1,10,3,3,1,9,1,8,5,4,5,7,4,2,2,8,1,10,7,8,4,3,2
40,2,4,3,5,8,4,7,4,8,6,8,2,3,2,5,6,3,4,8,3,3,3,5,7
41,9,7,9,10,10,9,6,10,8,3,4,7,9,10,2,4,10,5,7,8,8,7,6,5
42,3,10,10,6,10,6,3,1,10,3,4,6,4,10,7,7,6,1,2,6,10,6,3,8
43,10,9,4,4,9,10,2,8,9,7,3,4,10,1,1,1,1,9,9,5,2,6,6,9
44,10,4,10,1,6,4,6,6,4,4,4,2,5,5,1,6,1,6,9,6,6,3,4,9
45,4,1,1,7,7,6,4,6,1,4,3,5,5,10,2,7,1,1,7,6,8,10,1,9
46,9,8,9,10,5,8,3,6,3,5,9,6,8,4,9,3,5,2,7,1,7,4,9,4
47,10,5,10,7,6,6,10,9,10,4,2,8,6,2,6,2,10,5,4,7,2,8,10,1
48,9,9,2,8,5,6,1,1,9,7,7,8,8,6,4,1,3,3,9,9,10,4,9,1
49,6,5,8,9,8,10,4,9,2,7,2,9,7,5,8,2,6,10,4,4,6,7,9,8
50,10,3,2,10,9,7,8,4,8,10,2,10,7,1,6,5,5,7,9,9,3,10,6,7
51,8,2,2,8,8,4,7,4,2,9,2,10,5,3,10,1,2,5,4,8,3,5,5,8
52,6,3,2,3,7,5,5,9,10,9,7,3,6,8,7,8,6,4,9,7,6,10,3,9
53,4,2,7,6,4,2,2,6,4,10,2,7,2,4,2,3,7,6,6,9,4,1,2,3
54,1,7,1,6,1,6,8,8,10,1,9,10,10,10,7,8,9,5,6,5,8,10,10,7
55,9,4,8,9,8,2,6,8,5,8,3,3,8,4,7,6,1,6,1,4,6,6,9,2
56,2,6,10,8,4,2,6,1,5,6,2,9,3,8,1,3,10,3,8,5,4,3,8,2
57,9,6,10,3,3,2,3,1,2,4,9,7,1,3,6,4,1,6,7,9,6,6,1,10
58,6,1,2,10,3,9,4,3,7,8,1,10,6,8,8,5,10,1,1,8,6,5,3,2
59,6,2,1,6,6,3,3,8,9,10,10,8,2,2,10,8,2,10,5,9,6,10,6,7
60,8,4,8,2,10,5,7,1,10,7,10,8,6,3,2,1,3,4,6,8,3,5,7,7
61,5,9,8,3,9,2,5,5,1,2,9,1,5,3,8,10,6,3,7,1,5,9,8,1
62,9,9,4,4,6,5,4,8,1,10,10,5,3,8,3,2,9,9,4,9,3,10,10,6
63,3,9,8,2,4,10,9,5,2,4,4,9,7,4,9,4,8,6,3,3,7,7,6,10
64,7,7,8,5,9,1,7,2,9,5,2,6,5,2,6,2,10,5,4,7,9,1,5,6
65,4,1,1,2,8,5,1,6,4,9,9,4,8,6,9,9,9,7,2,4,8,1,1,8
66,7,8,3,9,2,8,6,2,9,5,1,4,1,10,5,8,6,6,6,6,6,5,4,10
67,7,4,3,10,3,1,9,5,4,3,7,1,5,4,6,8,7,6,2,7,2,2,1,1
68,2,10,5,4,5,1,2,8,1,4,5,5,1,7,4,10,6,9,10,5,6,8,8,6
69,6,10,1,7,5,1,3,1,9,3,9,4,10,5,3,3,7,7,3,8,7,4,2,8
70,8,9,7,5,1,9,4,8,7,10,2,5,3,7,8,9,8,6,9,5,3,3,2,1
71,7,3,8,8,5,2,1,4,9,10,6,1,2,6,6,6,3,2,1,3,4,10,10,8
72,6,7,2,4,2,5,6,7,6,10,9,9,1,8,7,1,4,2,8,8,5,10,4,9
73,7,10,1,8,4,4,9,4,7,10,4,6,2,3,4,9,1,2,9,5,2,8,6,7
74,6,3,10,8,10,4,2,9,9,1,10,10,5,9,10,1,4,1,3,3,1,1,2,10
75,8,10,6,1,3,7,1,10,2,1,8,6,2,6,5,5,1,5,6,7,4,4,4,9
76,10,9,1,3,5,7,2,9,8,6,7,6,4,7,4,2,2,9,2,5,7,2,2,9
77,7,3,6,4,3,3,2,8,2,7,6,4,4,10,7,2,9,9,2,2,1,4,7,9
78,7,7,9,2,2,7,1,5,4,10,9,3,10,5,5,9,10,1,1,10,8,6,1,1
79,8,10,7,9,10,10,7,9,2,1,8,7,2,6,9,3,6,2,6,8,1,9,9,1
80,1,5,3,3,2,5,8,10,3,5,5,7,8,9,2,10,10,10,3,4,7,7,1,4
81,5,1,9,3,6,7,7,6,4,7,2,4,9,1,1,7,3,5,6,8,4,8,3,9
82,8,10,8,1,3,8,7,7,8,3,1,1,3,2,5,2,6,7,8,7,6,9,5,3
83,6,10,3,2,7,3,5,6,4,10,5,8,9,10,3,7,8,10,6,6,7,10,7,6
84,2,6,6,9,3,2,1,7,3,6,9,4,8,7,7,9,10,8,2,4,5,8,4,10
85,5,9,6,10,10,4,1,8,2,2,7,2,3,8,1,9,4,10,7,10,10,1,7,8
86,3,10,9,3,3,10,4,8,4,9,3,9,2,1,7,2,8,10,3,1,2,8,10,2
87,1,2,1,6,8,6,10,8,10,6,3,3,6,3,6,3,1,3,10,6,10,5,9,10
88,3,2,5,10,1,7,10,8,7,7,10,8,5,7,6,2,10,5,3,8,3,3,8,4
89,7,6,9,3,7,9,5,9,4,1,10,3,4,3,10,3,3,7,2,8,6,1,3,10
90,1,4,5,1,4,3,8,5,4,2,7,7,10,5,10,7,2,10,10,7,4,1,3,5
91,5,3,5,6,10,6,7,4,2,1,4,2,3,10,1,9,9,7,8,10,6,1,3,9
92,8,7,10,8,9,9,9,10,6,7,10,7,1,5,8,10,2,3,1,4,5,10,10,2
93,9,1,1,3,2,8,6,10,2,8,9,9,5,2,4,10,5,9,1,1,8,3,3,10
94,10,2,2,3,4,2,4,9,7,7,6,3,6,4,1,1,9,8,7,2,1,7,1,8
95,2,3,2,9,9,10,5,1,4,7,8,8,2,4,2,3,5,10,2,3,9,3,9,6
96,10,10,5,7,9,7,6,4,7,3,5,2,3,9,4,7,2,3,8,6,10,10,4,5
97,2,10,4,1,3,3,9,1,7,10,10,9,5,5,2,7,1,3,7,8,3,3,10,7
98,3,3,4,5,9,4,8,1,1,9,4,5,8,8,2,10,10,9,3,2,2,9,10,6
99,9,10,8,6,4,7,7,2,9,2,8,3,4,8,5,9,5,3,1,8,2,7,9,6
100,10,5,6,7,1,9,6,1,5,8,3,3,6,3,4,6,5,1,7,6,1,1,4,7
101,10,1,5,5,8,2,3,8,5,4,1,6,5,6,8,1,8,5,6,5,8,7,3,9
102,5,4,10,6,7,10,8,5,7,9,4,3,8,3,3,1,7,7,6,5,7,4,9,8
103,2,8,3,3,6,2,2,10,8,1,1,4,5,4,5,7,7,9,1,6,2,1,9,2
104,7,10,5,10,3,2,4,5,9,4,4,1,6,9,4,9,4,10,10,3,1,7,2,9
105,9,7,1,1,7,2,10,6,5,9,10,7,4,4,9,3,3,8,2,7,1,7,4,9
106,5,8,7,9,4,1,8,6,2,2,6,1,7,4,6,4,8,4,2,4,7,3,7,6
107,1,2,5,4,1,8,10,4,3,4,4,7,1,6,7,5,3,7,7,10,7,5,7,8
108,5,9,8,10,10,4,10,2,3,8,2,3,10,6,6,8,1,9,10,4,1,8,6,4
109,4,1,2,10,4,7,10,10,7,9,8,7,8,4,3,1,1,4,9,6,9,7,5,7
110,4,5,6,10,2,2,6,5,8,1,5,9,6,6,5,10,8,9,7,2,2,9,1,7
111,1,7,8,9,4,9,4,7,5,6,8,4,5,2,6,3,10,8,4,8,7,3,8,9
112,7,9,1,6,4,6,4,8,3,10,5,3,7,2,3,6,6,7,8,3,1,8,5,10
113,9,1,4,7,8,1,5,4,7,1,2,5,8,9,8,5,9,10,4,6,10,1,3,2
114,5,5,8,10,10,7,9,3,6,10,9,7,4,3,2,8,10,2,5,8,5,10,10,7
115,6,10,10,1,10,9,5,6,7,5,2,9,4,6,10,9,10,7,3,4,1,7,8,10
116,6,3,6,9,10,7,5,1,9,6,6,3,5,5,1,5,4,5,8,7,9,7,6,10
117,1,9,7,8,4,8,3,5,9,8,1,8,1,8,9,9,4,7,7,9,6,10,10,10
118,4,6,10,10,3,6,3,6,10,1,5,8,1,5,10,3,3,6,8,10,5,10,4,8
119,6,10,9,6,10,7,1,2,7,1,9,1,9,7,9,5,1,2,4,1,8,8,1,6
120,5,8,2,6,6,7,8,10,8,9,2,1,2,4,10,9,3,7,3,3,9,10,4,1
121,8,9,1,1,2,7,4,5,8,8,5,6,3,8,7,7,10,8,7,3,10,4,10,3
122,6,8,1,5,2,2,2,2,9,4,1,10,9,3,5,5,3,2,4,5,4,1,7,8
123,10,2,9,3,4,1,1,4,4,6,8,9,2,10,3,7,6,2,4,8,8,2,1,3
124,5,3,7,2,1,4,8,3,9,1,3,3,6,8,10,5,4,6,3,1,3,4,2,3
125,8,10,5,1,10,6,6,7,3,3,10,4,2,8,5,3,6,3,5,6,6,1,8,10
126,5,1,8,8,4,3,1,9,8,9,6,10,1,3,4,9,6,9,8,7,7,7,8,7
127,2,10,3,6,10,10,7,4,7,4,6,7,9,8,2,7,8,10,2,4,5,8,3,3
128,5,3,6,5,5,7,7,10,10,6,4,6,9,5,4,5,1,8,4,3,9,9,1,6
129,5,10,6,8,9,7,4,7,1,10,7,8,5,8,5,4,5,9,9,10,2,3,10,5
130,2,3,8,1,8,2,7,3,2,3,3,5,5,2,10,4,5,5,6,8,4,1,10,7
131,1,7,9,5,8,1,5,2,7,1,2,8,9,1,10,3,7,3,8,9,4,7,8,6
132,10,10,4,7,7,4,1,3,10,8,8,5,3,3,2,8,4,3,6,9,9,1,3,4
133,6,3,6,5,7,3,9,3,9,1,9,2,3,6,3,2,10,7,1,4,10,5,7,1
134,4,9,8,9,2,3,10,5,6,3,1,5,8,6,10,4,1,1,9,6,10,9,5,5
135,1,9,2,9,2,2,4,5,3,5,2,1,2,3,2,3,10,5,5,10,9,2,1,8
136,2,8,8,8,3,10,1,2,1,9,6,7,2,7,4,3,3,5,8,5,1,7,1,4
137,4,3,10,5,3,8,7,7,2,10,7,1,1,10,2,3,7,4,7,3,7,9,9,7
138,5,2,5,5,10,5,1,2,5,9,3,9,6,2,1,8,7,6,5,10,8,6,9,6
139,4,5,10,2,10,1,6,1,1,5,5,8,1,1,4,5,7,4,4,1,3,4,10,8
140,8,7,4,3,6,1,2,7,10,6,3,3,2,9,4,8,2,8,10,10,3,5,10,9
141,6,5,3,6,6,8,8,1,10,2,1,5,5,7,9,3,3,2,1,4,3,10,9,7
142,4,4,9,9,3,1,4,4,10,4,1,10,4,5,3,4,2,9,1,3,6,6,1,8
143,8,8,6,1,5,3,4,1,10,3,7,2,10,4,9,6,10,6,5,8,1,5,3,3
144,4,3,1,8,3,5,1,7,6,6,9,4,4,10,9,10,10,7,5,2,6,4,3,9
145,2,5,4,3,7,9,2,4,3,3,1,8,9,7,5,10,6,8,2,6,4,10,4,10
146,5,4,3,2,3,7,8,8,7,5,7,2,3,8,7,4,8,4,2,7,8,3,4,9
147,3,7,10,8,6,1,1,7,3,7,9,8,1,3,3,6,4,10,9,4,4,7,9,9
148,6,3,8,2,3,9,1,3,7,3,8,6,6,7,10,3,1,4,5,5,3,5,4,8
149,6,3,2,8,1,2,10,3,1,4,5,4,9,2,1,5,4,4,10,3,5,3,3,9
150,5,9,1,10,7,1,5,7,9,5,10,6,5,6,2,8,10,6,2,10,8,2,8,3
151,9,4,9,10,10,5,1,5,8,7,9,2,2,1,1,5,7,1,5,5,8,7,7,3
152,4,5,7,2,4,4,4,3,2,10,5,9,3,7,1,1,6,1,5,1,1,10,4,10
153,3,2,8,7,2,8,4,4,6,8,2,8,4,4,5,9,1,10,8,6,3,6,3,5
154,8,9,5,1,2,2,9,8,5,8,9,9,7,4,3,7,8,1,7,3,2,9,8,4
155,10,1,6,8,2,9,2,8,9,1,3,4,9,1,9,3,6,5,5,5,4,7,10,9
156,6,5,9,7,10,7,9,3,2,1,6,8,3,1,4,10,4,3,8,1,9,8,8,9
157,9,9,10,2,6,4,2,5,1,5,6,9,5,2,9,10,9,5,1,1,10,10,1,2
158,7,2,10,2,10,2,3,8,2,3,9,8,5,5,5,1,2,6,8,1,3,6,4,7
159,5,2,5,3,10,8,5,9,1,1,2,8,8,8,5,6,5,1,5,4,8,4,5,5
160,6,3,4,10,3,7,8,1,1,5,10,9,1,6,6,4,1,2,1,3,1,4,8,10
161,7,2,2,2,10,7,7,3,4,4,1,8,5,5,1,7,2,9,2,4,2,7,3,6
162,5,7,3,2,6,1,6,1,10,6,10,1,1,5,10,8,4,1,9,4,10,5,1,8
163,7,6,7,8,3,9,4,5,8,8,7,10,8,6,4,9,8,6,8,10,5,5,1,3
164,8,10,10,9,5,1,7,5,5,8,2,4,10,10,7,9,4,1,3,4,6,4,8,8
165,2,5,2,1,3,7,10,7,2,9,10,5,8,5,6,2,3,5,10,6,5,4,9,2
166,9,1,1,1,6,8,5,8,5,9,3,3,3,1,8,8,2,10,6,7,5,6,8,1
167,4,10,10,10,1,4,2,3,5,9,2,2,10,6,1,9,4,1,1,7,3,9,9,6
168,4,3,6,3,2,5,2,5,9,9,8,4,2,4,2,4,3,6,7,3,8,7,5,2
169,6,6,2,10,3,10,8,6,3,2,8,6,9,10,6,8,6,3,6,9,4,9,9,9
170,7,9,4,4,8,9,3,1,9,8,5,5,10,5,1,9,7,10,6,8,5,3,5,9
171,4,2,8,7,1,1,6,1,10,4,9,6,2,8,5,3,4,3,8,4,8,9,6,10
172,10,5,3,6,3,10,2,2,6,7,10,7,3,2,4,6,3,8,1,8,9,6,5,1
173,2,3,1,3,2,6,9,10,5,5,6,9,7,6,5,9,1,2,5,9,10,10,2,1
174,2,1,4,5,4,9,9,4,8,2,10,2,8,2,5,10,2,4,7,6,3,2,9,10
175,7,2,1,10,1,8,4,2,2,1,9,9,7,2,5,4,9,3,4,10,3,7,4,6
176,9,8,1,7,4,6,9,8,1,3,1,8,9,1,6,8,6,1,5,9,10,1,3,6
177,2,4,10,4,8,2,2,6,6,3,6,5,7,10,7,2,7,1,6,5,7,3,2,7
178,3,4,4,4,2,1,6,7,6,1,1,6,2,6,9,10,6,3,3,3,4,2,8,4
179,1,1,4,8,8,5,1,1,4,7,8,1,4,6,6,9,4,8,6,8,9,5,8,1
180,8,7,2,5,10,1,6,3,4,3,8,1,8,8,6,7,2,1,8,9,9,1,8,4
181,3,1,4,1,7,5,3,4,10,7,5,1,2,1,6,6,8,4,8,6,9,6,5,10
182,7,1,2,1,2,1,3,2,10,4,10,9,2,6,1,3,1,7,7,4,2,1,10,9
183,6,1,10,9,5,1,7,4,10,1,7,3,10,1,6,8,4,10,10,8,8,7,3,9
184,5,1,5,5,4,1,8,5,9,8,9,5,9,9,6,4,8,3,10,9,9,8,6,10
185,1,8,7,4,4,6,9,7,8,3,3,9,5,8,4,8,6,8,10,6,3,6,6,6
186,4,1,4,9,2,2,6,4,5,5,6,7,3,3,7,8,2,7,7,7,1,7,6,3
187,6,9,10,8,9,8,4,9,7,1,2,1,6,5,8,1,5,9,4,10,10,1,4,9
188,6,10,6,3,2,5,4,7,6,5,6,10,9,6,4,9,5,1,10,5,8,1,2,7
189,3,3,4,5,5,4,10,10,6,6,2,6,5,5,7,1,3,5,8,7,2,6,8,2
190,1,8,6,4,9,6,1,9,2,10,1,10,6,3,7,4,9,1,7,6,3,8,2,1
191,1,3,4,3,3,6,9,5,9,4,9,1,4,6,2,9,2,4,1,6,9,7,6,10
192,10,1,8,6,7,2,7,9,7,10,8,4,8,10,1,7,3,8,10,6,9,5,1,7
193,9,7,6,7,8,10,10,3,2,10,5,8,10,4,8,5,5,5,1,9,1,5,5,8
194,4,9,3,9,10,10,5,1,2,4,4,6,9,10,5,4,6,9,3,9,10,9,3,10
195,1,3,3,2,1,4,4,3,4,1,5,3,5,1,8,2,6,2,8,10,1,4,4,3
196,1,2,1,7,9,10,4,5,7,7,2,7,6,3,9,6,3,2,7,2,4,4,9,7
197,5,4,9,8,9,7,6,4,5,6,2,4,4,4,3,4,4,7,7,4,10,2,6,4
198,10,5,3,7,6,10,1,4,10,10,5,4,8,3,10,5,10,3,2,10,1,3,8,7
199,4,5,8,4,10,2,6,8,7,6,3,9,7,7,7,3,8,10,10,5,8,9,2,10
200,5,4,6,1,6,2,2,6,8,5,10,6,8,2,2,8,8,10,8,3,9,1,5,2
201,6,10,3,4,4,10,7,1,6,6,8,10,1,6,7,8,7,6,2,9,1,9,1,6
202,8,4,5,8,5,9,5,10,7,1,1,1,3,9,10,4,8,6,2,9,10,5,7,9
203,10,2,6,8,10,8,5,4,3,9,5,1,9,2,6,8,4,10,9,7,1,5,1,3
204,1,4,8,5,1,2,3,8,8,7,10,9,4,6,7,8,7,1,4,2,9,3,10,9
205,6,8,9,2,10,5,5,1,6,8,10,4,3,7,10,8,4,1,6,4,8,4,9,9
206,9,9,7,7,2,1,1,4,4,4,7,3,5,6,5,9,9,4,7,9,1,9,1,4
207,4,6,5,6,2,3,2,4,7,3,8,5,6,1,4,4,8,2,4,3,1,10,3,6
208,4,9,1,6,7,9,8,6,7,10,9,3,3,6,8,9,7,5,8,2,1,10,4,9
209,4,1,9,5,2,5,3,7,10,6,4,5,8,4,9,1,9,10,6,1,6,6,1,10
210,10,6,1,3,3,1,8,10,2,4,4,9,1,2,10,7,7,9,6,4,2,3,2,2
211,6,6,3,1,5,7,8,10,5,3,4,8,5,5,10,7,6,9,7,7,6,6,5,6
212,1,8,5,6,8,1,8,3,5,2,6,5,2,8,8,10,2,10,1,7,9,5,6,10
213,10,9,10,5,8,3,2,4,2,3,2,4,10,7,9,8,4,5,8,1,3,8,1,3
214,10,4,2,4,7,6,3,7,8,7,9,8,9,8,5,8,10,6,9,5,9,9,10,4
215,1,3,4,5,3,7,5,2,1,8,3,8,3,2,4,4,6,4,4,8,5,6,4,6
216,8,10,5,10,4,3,1,10,9,1,4,1,7,9,2,7,3,1,4,5,1,10,4,8
217,7,2,7,7,7,5,2,10,10,5,3,9,5,4,2,1,6,4,3,5,5,5,2,2
218,5,10,6,5,5,7,1,8,1,8,9,7,7,4,1,6,4,6,3,8,9,10,2,10
219,1,9,6,6,10,3,1,2,6,4,7,10,10,9,4,10,2,6,9,3,8,6,1,5
220,9,5,2,10,5,1,6,6,5,7,6,2,5,5,4,10,8,9,9,7,2,5,6,10
221,9,3,1,5,1,2,5,5,1,7,1,5,3,9,3,1,3,1,8,10,3,9,9,3
222,2,6,3,2,9,9,8,7,10,2,5,9,7,10,3,7,3,1,9,9,10,4,7,6
223,6,10,9,2,6,8,10,9,6,5,1,7,7,9,4,9,9,5,5,5,3,2,10,2
224,5,7,5,4,7,2,1,8,2,2,1,8,8,7,2,2,2,10,10,1,3,3,2,9
225,5,4,8,7,7,3,8,7,3,10,5,7,2,7,4,10,7,7,5,4,2,6,7,9
226,3,4,10,7,4,8,9,2,3,9,9,2,3,5,8,7,5,2,9,7,8,7,4,1
227,6,7,4,6,7,2,1,1,4,5,4,10,3,4,6,3,10,2,2,3,10,10,4,6
228,3,6,6,7,7,4,6,1,4,7,4,3,3,8,3,6,4,3,9,10,9,3,10,9
229,10,6,1,8,3,4,7,8,9,4,1,5,3,9,3,7,3,9,8,7,4,4,7,8
230,3,8,10,5,6,10,8,6,4,2,8,3,6,9,3,7,2,7,9,5,8,10,1,1
231,7,5,2,8,1,8,1,10,2,3,5,3,6,7,7,8,5,6,10,8,9,7,1,1
232,2,9,8,2,4,1,4,8,8,10,9,4,3,8,1,3,1,6,8,8,7,6,5,8
233,3,10,6,10,4,10,7,7,8,1,8,4,10,6,4,1,1,9,3,3,2,7,8,7
234,1,7,1,10,1,9,9,2,2,2,8,5,3,1,7,1,6,5,8,4,6,4,6,8
235,7,8,5,8,9,9,3,5,1,7,9,1,1,9,10,5,10,5,3,4,5,2,10,3
236,5,7,6,6,6,7,2,6,3,5,7,7,5,3,2,2,6,2,8,8,8,6,7,6
237,10,4,4,4,4,6,8,2,3,1,10,8,4,8,6,4,10,9,1,9,1,10,4,8
238,7,8,9,2,1,1,3,3,4,6,4,5,2,10,9,10,1,10,2,1,10,7,9,3
239,4,8,6,2,4,7,7,5,8,1,4,10,4,8,5,7,5,7,4,7,9,2,4,2
240,5,5,3,1,4,1,5,6,9,6,2,8,10,4,4,7,5,6,5,6,5,4,5,5
241,2,7,10,1,9,6,10,7,9,8,1,3,4,9,4,2,9,4,9,3,10,7,7,1
242,6,3,3,1,8,1,1,2,3,8,2,4,9,8,3,4,6,5,8,5,1,5,7,6
243,7,5,9,8,7,5,3,10,5,5,9,2,6,1,9,9,1,7,8,5,7,1,8,4
244,9,6,9,9,10,5,1,2,6,8,9,9,4,2,2,4,8,6,10,7,7,5,7,3
245,8,4,3,7,5,8,8,7,8,9,5,10,7,3,9,4,6,10,9,8,7,6,1,2
246,10,7,7,5,4,5,2,1,3,8,7,6,8,8,5,7,8,3,4,7,10,10,6,9
247,9,3,2,2,7,7,3,1,3,2,6,3,1,8,6,9,2,7,2,6,10,4,5,4
248,3,1,10,6,6,2,4,9,10,3,7,10,8,4,10,7,10,4,2,10,9,3,9,8
249,10,10,8,1,9,9,4,5,4,10,6,4,8,5,1,5,8,7,1,1,8,6,7,4
250,10,4,1,9,5,1,5,10,6,5,9,3,3,5,5,2,6,3,6,10,5,5,9,2
251,1,5,9,1,3,1,6,3,6,10,6,8,1,9,9,2,4,2,2,3,3,6,3,4
252,10,5,1,3,5,10,10,2,4,1,8,6,4,9,1,4,4,4,6,7,9,3,6,8
253,3,1,10,1,8,8,4,2,2,10,8,2,10,3,2,5,6,6,8,7,5,7,3,4
254,10,10,7,1,5,1,3,4,4,7,2,5,2,1,9,1,9,8,5,1,2,9,3,7
255,2,8,4,10,9,10,10,4,7,9,7,1,2,1,1,9,8,3,2,10,5,10,4,4
256,1,7,9,10,8,5,8,10,3,8,2,7,7,6,6,7,6,7,3,4,9,1,2,6
257,3,10,4,3,7,6,7,9,1,6,9,8,5,2,8,9,8,4,9,7,8,3,6,5
258,8,6,9,3,8,6,10,4,5,6,3,9,6,7,10,5,6,9,3,10,5,7,7,3
259,1,2,5,2,9,1,10,5,8,3,10,7,8,5,3,7,7,2,5,6,3,7,10,4
260,10,2,3,2,10,1,10,10,4,2,4,7,4,5,8,10,2,2,4,4,9,7,7,7
261,5,3,3,9,2,9,9,10,9,6,4,8,1,6,8,1,2,5,6,3,9,6,9,3
262,7,9,1,7,4,5,9,3,10,9,6,6,9,4,1,8,3,3,2,6,4,8,3,5
263,6,5,5,7,5,4,5,9,9,10,3,6,8,2,7,10,3,2,9,6,5,7,6,4
264,1,8,10,8,8,6,2,9,10,9,4,10,1,1,9,4,8,4,1,2,5,5,10,3
265,2,2,4,9,7,10,5,4,4,8,3,7,4,8,2,1,2,3,6,7,3,8,1,5
266,2,3,10,10,7,1,8,4,8,5,3,7,4,3,7,3,5,9,5,6,8,1,3,7
267,2,10,1,7,8,7,10,8,5,7,2,7,5,4,4,9,2,1,2,10,1,4,5,9
268,2,2,9,9,4,6,6,10,1,9,10,9,10,4,3,3,3,4,2,4,9,10,7,1
269,4,8,1,9,3,10,8,2,9,6,7,1,5,9,7,10,9,9,10,9,10,5,8,2
270,4,8,8,3,9,8,10,5,8,1,8,3,9,8,9,2,2,7,3,2,3,6,6,5
271,6,8,5,1,3,2,2,6,5,9,3,2,10,10,10,2,3,5,9,1,8,2,7,1
272,6,3,3,1,7,5,2,5,10,8,6,8,8,6,9,2,4,3,10,8,10,1,2,2
273,2,7,3,7,8,5,3,7,2,4,5,8,2,3,5,5,9,8,9,9,10,2,1,4
274,2,6,9,8,1,2,10,2,8,1,10,3,5,4,4,4,4,3,4,3,6,10,10,4
275,1,1,7,4,10,4,1,10,3,4,9,10,4,9,2,8,6,3,10,1,6,2,2,3
276,4,6,6,6,8,4,4,8,2,8,9,4,5,9,4,7,3,9,10,6,5,10,7,9
